customer_id,recency_days,recency_score,purchase_count,frequency_score,total_revenue,monetary_score,rfm_total_score,customer_segment
CUST0003471,21,5,10,3,6587.24,2,10,Standard Loyal
CUST0003472,26,5,10,3,6007.33,2,10,Standard Loyal
CUST0003473,143,3,7,2,2637.7400000000002,1,6,Standard Loyal
CUST0003474,24,5,14,4,22762.19,5,14,Champions
CUST0003475,39,4,16,4,10404.4,3,11,Loyal Frequent
CUST0003476,165,3,11,3,1464.88,1,7,Standard Loyal
CUST0003477,25,5,8,2,6053.76,2,9,Standard Loyal
CUST0003478,34,4,12,3,3736.2599999999998,1,8,Standard Loyal
CUST0003479,177,3,10,3,5762.679999999999,2,8,Standard Loyal
CUST0003480,143,3,10,3,4596.15,2,8,Standard Loyal
CUST0003481,42,4,13,3,5702.97,2,9,Standard Loyal
CUST0003482,58,4,11,3,10260.94,3,10,Standard Loyal
CUST0003483,84,4,21,5,16819.67,5,14,Champions
CUST0003484,14,5,13,3,8850.97,3,11,Standard Loyal
CUST0003485,31,4,11,3,11682.9,4,11,High-Value Loyal
CUST0003486,26,5,11,3,11141.84,4,12,High-Value Loyal
CUST0003487,17,5,21,5,10312.42,3,13,Champions
CUST0003488,32,4,15,4,9361.38,3,11,Loyal Frequent
CUST0003489,44,4,19,5,16187.86,5,14,Champions
CUST0003490,83,4,12,3,10556.34,3,10,Standard Loyal
CUST0003491,144,3,7,2,4006.05,1,6,Standard Loyal
CUST0003492,5,5,11,3,8656.91,3,11,Standard Loyal
CUST0003493,24,5,13,3,5677.82,2,10,Standard Loyal
CUST0003494,14,5,11,3,3120.37,1,9,Standard Loyal
CUST0003495,54,4,15,4,14311.57,4,12,High-Value Loyal
CUST0003496,37,4,13,3,15061.99,5,12,High-Value Loyal
CUST0003497,45,4,11,3,11465.09,4,11,High-Value Loyal
CUST0003498,70,4,15,4,4824.08,2,10,Loyal Frequent
CUST0003499,3,5,11,3,8160.63,3,11,Standard Loyal
CUST0003500,28,5,11,3,2390.2599999999998,1,9,Standard Loyal
CUST0003501,49,4,13,3,10972.62,4,11,High-Value Loyal
CUST0003502,1,5,11,3,9375.21,3,11,Standard Loyal
CUST0003503,23,5,11,3,11342.18,4,12,High-Value Loyal
CUST0003504,181,2,8,2,9410.060000000001,3,7,At-Risk Standard
CUST0003505,26,5,15,4,8247.05,3,12,Loyal Frequent
CUST0003506,67,4,10,3,9131.5,3,10,Standard Loyal
CUST0003507,58,4,11,3,10104.300000000001,3,10,Standard Loyal
CUST0003508,23,5,11,3,3038.29,1,9,Standard Loyal
CUST0003509,21,5,15,4,6122.37,2,11,Loyal Frequent
CUST0003510,3,5,14,4,7941.1900000000005,3,12,Loyal Frequent
CUST0003511,1,5,13,3,16274.74,5,13,High-Value Loyal
CUST0003512,15,5,20,5,8208.02,3,13,Champions
CUST0003513,30,5,13,3,10309.04,3,11,Standard Loyal
CUST0003514,81,4,12,3,3426.04,1,8,Standard Loyal
CUST0003515,79,4,19,5,11954.3,4,13,Champions
CUST0003516,32,4,14,4,5845.8,2,10,Loyal Frequent
CUST0003517,37,4,9,2,1331.15,1,7,Standard Loyal
CUST0003518,113,3,10,3,13531.22,4,10,High-Value Loyal
CUST0003519,29,5,19,5,17723.41,5,15,Champions
CUST0003520,172,3,12,3,7113.84,2,8,Standard Loyal
CUST0003521,9,5,15,4,9335.72,3,12,Loyal Frequent
CUST0003522,118,3,6,2,1124.08,1,6,Standard Loyal
CUST0003523,12,5,15,4,12319.23,4,13,Champions
CUST0003524,43,4,7,2,4191.4,1,7,Standard Loyal
CUST0003525,102,3,14,4,4963.35,2,9,Loyal Frequent
CUST0003526,14,5,11,3,14807.309999999998,4,12,High-Value Loyal
CUST0003527,68,4,15,4,13227.57,4,12,High-Value Loyal
CUST0003528,54,4,11,3,9401.14,3,10,Standard Loyal
CUST0003529,7,5,10,3,3656.68,1,9,Standard Loyal
CUST0003530,53,4,8,2,6579.5,2,8,Standard Loyal
CUST0003531,59,4,15,4,11413.96,4,12,High-Value Loyal
CUST0003532,55,4,10,3,12545.85,4,11,High-Value Loyal
CUST0003533,23,5,21,5,11285.720000000001,4,14,Champions
CUST0003534,4,5,14,4,10280.27,3,12,Loyal Frequent
CUST0003535,23,5,20,5,4844.87,2,12,Loyal Frequent
CUST0003536,24,5,14,4,16806.3,5,14,Champions
CUST0003537,21,5,13,3,12867.32,4,12,High-Value Loyal
CUST0003538,1,5,10,3,12101.57,4,12,High-Value Loyal
CUST0003539,7,5,7,2,716.0999999999999,1,8,Standard Loyal
CUST0003540,48,4,8,2,2685.59,1,7,Standard Loyal
CUST0003541,1,5,12,3,2443.85,1,9,Standard Loyal
CUST0003542,12,5,16,4,2731.02,1,10,Loyal Frequent
CUST0003543,153,3,4,2,5851.35,2,7,Standard Loyal
CUST0003544,0,5,14,4,14453.08,4,13,Champions
CUST0003545,15,5,12,3,4723.599999999999,2,10,Standard Loyal
CUST0003546,11,5,18,5,12214.74,4,14,Champions
CUST0003547,15,5,15,4,13073.04,4,13,Champions
CUST0003548,6,5,17,4,14728.91,4,13,Champions
CUST0003549,173,3,7,2,5018.2300000000005,2,7,Standard Loyal
CUST0003550,13,5,9,2,3836.3900000000003,1,8,Standard Loyal
CUST0003551,23,5,11,3,9360.49,3,11,Standard Loyal
CUST0003552,155,3,8,2,7934.38,3,8,Standard Loyal
CUST0003553,21,5,12,3,7967.7300000000005,3,11,Standard Loyal
CUST0003554,32,4,8,2,7827.5199999999995,3,9,Standard Loyal
CUST0003555,0,5,12,3,2407.97,1,9,Standard Loyal
CUST0003556,46,4,12,3,6192.76,2,9,Standard Loyal
CUST0003557,5,5,14,4,4220.33,1,10,Loyal Frequent
CUST0003558,44,4,13,3,7960.08,3,10,Standard Loyal
CUST0003559,28,5,14,4,1970.89,1,10,Loyal Frequent
CUST0003560,92,3,11,3,8532.36,3,9,Standard Loyal
CUST0003561,14,5,11,3,11373.49,4,12,High-Value Loyal
CUST0003562,101,3,14,4,21699.08,5,12,High-Value Loyal
CUST0003563,0,5,10,3,5611.27,2,10,Standard Loyal
CUST0003564,23,5,14,4,8235.47,3,12,Loyal Frequent
CUST0003565,14,5,12,3,5227.01,2,10,Standard Loyal
CUST0003566,71,4,17,4,12988.56,4,12,High-Value Loyal
CUST0003567,12,5,11,3,6602.679999999999,2,10,Standard Loyal
CUST0003568,55,4,11,3,2448.79,1,8,Standard Loyal
CUST0003569,65,4,15,4,9320.76,3,11,Loyal Frequent
CUST0003570,62,4,14,4,8589.06,3,11,Loyal Frequent
CUST0003571,5,5,10,3,3790.35,1,9,Standard Loyal
CUST0003572,22,5,16,4,10007.19,3,12,Loyal Frequent
CUST0003573,36,4,15,4,10038.75,3,11,Loyal Frequent
CUST0003574,50,4,10,3,5076.4,2,9,Standard Loyal
CUST0003575,13,5,14,4,24730.190000000002,5,14,Champions
CUST0003576,88,4,11,3,12925.220000000001,4,11,High-Value Loyal
CUST0003577,44,4,11,3,8648.76,3,10,Standard Loyal
CUST0003578,33,4,9,2,7484.74,3,9,Standard Loyal
CUST0003579,68,4,8,2,6709.860000000001,2,8,Standard Loyal
CUST0003580,5,5,14,4,9744.5,3,12,Loyal Frequent
CUST0003581,8,5,15,4,14423.68,4,13,Champions
CUST0003582,127,3,8,2,4470.35,2,7,Standard Loyal
CUST0003583,136,3,11,3,3925.47,1,7,Standard Loyal
CUST0003584,12,5,17,4,22540.82,5,14,Champions
CUST0003585,6,5,13,3,5678.08,2,10,Standard Loyal
CUST0003586,23,5,15,4,10256.27,3,12,Loyal Frequent
CUST0003587,2,5,18,5,9234.8,3,13,Champions
CUST0003588,2,5,13,3,10418.86,3,11,Standard Loyal
CUST0003589,9,5,12,3,3364.9700000000003,1,9,Standard Loyal
CUST0003590,28,5,10,3,10540.53,3,11,Standard Loyal
CUST0003591,5,5,13,3,4566.65,2,10,Standard Loyal
CUST0003592,80,4,7,2,6597.5,2,8,Standard Loyal
CUST0003593,12,5,17,4,11388.95,4,13,Champions
CUST0003594,26,5,6,2,2527.1800000000003,1,8,Standard Loyal
CUST0003595,44,4,8,2,3685.94,1,7,Standard Loyal
CUST0003596,12,5,10,3,1014.95,1,9,Standard Loyal
CUST0003597,4,5,15,4,6391.08,2,11,Loyal Frequent
CUST0003598,31,4,14,4,5001.950000000001,2,10,Loyal Frequent
CUST0003599,4,5,10,3,1879.19,1,9,Standard Loyal
CUST0003600,132,3,11,3,13305.2,4,10,High-Value Loyal
CUST0003601,16,5,16,4,12415.18,4,13,Champions
CUST0003602,8,5,21,5,11424.150000000001,4,14,Champions
CUST0003603,52,4,11,3,8682.39,3,10,Standard Loyal
CUST0003604,12,5,10,3,11365.92,4,12,High-Value Loyal
CUST0003605,62,4,13,3,6043.84,2,9,Standard Loyal
CUST0003606,123,3,17,4,12803.25,4,11,High-Value Loyal
CUST0003607,7,5,12,3,10918.69,4,12,High-Value Loyal
CUST0003608,8,5,15,4,15808.369999999999,5,14,Champions
CUST0003609,11,5,11,3,6003.66,2,10,Standard Loyal
CUST0003610,77,4,20,5,8156.22,3,12,Loyal Frequent
CUST0003611,10,5,16,4,26012.42,5,14,Champions
CUST0003612,78,4,16,4,9117.470000000001,3,11,Loyal Frequent
CUST0003613,0,5,12,3,10120.53,3,11,Standard Loyal
CUST0003614,5,5,11,3,10348.53,3,11,Standard Loyal
CUST0003615,129,3,7,2,3391.84,1,6,Standard Loyal
CUST0003616,59,4,8,2,4887.96,2,8,Standard Loyal
CUST0003617,53,4,14,4,5337.03,2,10,Loyal Frequent
CUST0003618,38,4,13,3,8414.55,3,10,Standard Loyal
CUST0003619,43,4,11,3,4475.04,2,9,Standard Loyal
CUST0003620,11,5,15,4,13629.53,4,13,Champions
CUST0003621,12,5,14,4,15873.19,5,14,Champions
CUST0003622,69,4,13,3,14557.93,4,11,High-Value Loyal
CUST0003623,39,4,8,2,11336.69,4,10,High-Value Loyal
CUST0003624,27,5,11,3,17204.67,5,13,High-Value Loyal
CUST0003625,15,5,16,4,6542.95,2,11,Loyal Frequent
CUST0003626,3,5,5,2,1667.5,1,8,Standard Loyal
CUST0003627,83,4,12,3,7322.72,3,10,Standard Loyal
CUST0003628,29,5,15,4,15053.47,5,14,Champions
CUST0003629,21,5,12,3,5432.26,2,10,Standard Loyal
CUST0003630,125,3,9,2,4198.13,1,6,Standard Loyal
CUST0003631,10,5,15,4,20181.199999999997,5,14,Champions
CUST0003632,34,4,13,3,9342.67,3,10,Standard Loyal
CUST0003633,76,4,14,4,10912.03,4,12,High-Value Loyal
CUST0003634,12,5,14,4,4982.03,2,11,Loyal Frequent
CUST0003635,24,5,14,4,5045.7300000000005,2,11,Loyal Frequent
CUST0003636,2,5,11,3,3993.15,1,9,Standard Loyal
CUST0003637,31,4,18,5,15179.79,5,14,Champions
CUST0003638,12,5,9,2,7057.24,2,9,Standard Loyal
CUST0003639,5,5,12,3,4579.95,2,10,Standard Loyal
CUST0003640,4,5,9,2,7099.91,2,9,Standard Loyal
CUST0003641,0,5,16,4,8980.6,3,12,Loyal Frequent
CUST0003642,45,4,18,5,8667.56,3,12,Loyal Frequent
CUST0003643,40,4,15,4,23342.77,5,13,Champions
CUST0003644,32,4,9,2,3484.0299999999997,1,7,Standard Loyal
CUST0003645,33,4,5,2,841.23,1,7,Standard Loyal
CUST0003646,35,4,10,3,8702.8,3,10,Standard Loyal
CUST0003647,104,3,16,4,14998.22,4,11,High-Value Loyal
CUST0003648,44,4,10,3,6372.12,2,9,Standard Loyal
CUST0003649,111,3,8,2,6650.2699999999995,2,7,Standard Loyal
CUST0003650,24,5,9,2,9574.34,3,10,Standard Loyal
CUST0003651,106,3,8,2,1168.5,1,6,Standard Loyal
CUST0003652,34,4,15,4,13718.77,4,12,High-Value Loyal
CUST0003653,39,4,10,3,10708.5,4,11,High-Value Loyal
CUST0003654,33,4,14,4,6073.93,2,10,Loyal Frequent
CUST0003655,54,4,9,2,4972.0,2,8,Standard Loyal
CUST0003656,3,5,14,4,11898.72,4,13,Champions
CUST0003657,27,5,13,3,8024.0,3,11,Standard Loyal
CUST0003658,16,5,10,3,7719.01,3,11,Standard Loyal
CUST0003659,7,5,13,3,10520.29,3,11,Standard Loyal
CUST0003660,16,5,10,3,5193.9800000000005,2,10,Standard Loyal
CUST0003661,77,4,10,3,11004.3,4,11,High-Value Loyal
CUST0003662,50,4,9,2,7426.84,3,9,Standard Loyal
CUST0003663,43,4,5,2,792.48,1,7,Standard Loyal
CUST0003664,17,5,12,3,1988.03,1,9,Standard Loyal
CUST0003665,19,5,18,5,5686.39,2,12,Loyal Frequent
CUST0003666,1,5,5,2,6274.400000000001,2,9,Standard Loyal
CUST0003667,101,3,9,2,3046.19,1,6,Standard Loyal
CUST0003668,18,5,11,3,2507.78,1,9,Standard Loyal
CUST0003669,100,3,11,3,8534.16,3,9,Standard Loyal
CUST0003670,52,4,17,4,13999.18,4,12,High-Value Loyal
CUST0003671,26,5,11,3,2558.9900000000002,1,9,Standard Loyal
CUST0003672,246,2,7,2,4094.37,1,5,At-Risk Standard
CUST0003673,17,5,12,3,11068.97,4,12,High-Value Loyal
CUST0003674,14,5,13,3,12206.130000000001,4,12,High-Value Loyal
CUST0003675,132,3,11,3,6842.790000000001,2,8,Standard Loyal
CUST0003676,40,4,8,2,2694.07,1,7,Standard Loyal
CUST0003677,18,5,14,4,15217.29,5,14,Champions
CUST0003678,2,5,7,2,3018.91,1,8,Standard Loyal
CUST0003679,53,4,12,3,11281.23,4,11,High-Value Loyal
CUST0003680,6,5,13,3,12690.66,4,12,High-Value Loyal
CUST0003681,22,5,20,5,16647.53,5,15,Champions
CUST0003682,100,3,8,2,2449.95,1,6,Standard Loyal
CUST0003683,6,5,19,5,6380.610000000001,2,12,Loyal Frequent
CUST0003684,95,3,12,3,6265.78,2,8,Standard Loyal
CUST0003685,17,5,10,3,6313.13,2,10,Standard Loyal
CUST0003686,33,4,4,2,912.0,1,7,Standard Loyal
CUST0003687,65,4,15,4,10910.45,4,12,High-Value Loyal
CUST0003688,135,3,10,3,17994.78,5,11,High-Value Loyal
CUST0003689,24,5,11,3,5227.88,2,10,Standard Loyal
CUST0003690,94,3,7,2,2428.87,1,6,Standard Loyal
CUST0003691,138,3,11,3,5873.670000000001,2,8,Standard Loyal
CUST0003692,133,3,8,2,2424.97,1,6,Standard Loyal
CUST0003693,20,5,15,4,8813.66,3,12,Loyal Frequent
CUST0003694,105,3,6,2,3163.54,1,6,Standard Loyal
CUST0003695,31,4,8,2,3572.25,1,7,Standard Loyal
CUST0003696,5,5,14,4,11517.060000000001,4,13,Champions
CUST0003697,2,5,12,3,6729.77,2,10,Standard Loyal
CUST0003698,30,5,12,3,8851.31,3,11,Standard Loyal
CUST0003699,29,5,12,3,2912.06,1,9,Standard Loyal
CUST0003700,28,5,16,4,14239.779999999999,4,13,Champions
CUST0003701,20,5,12,3,7815.030000000001,3,11,Standard Loyal
CUST0003702,0,5,12,3,10337.54,3,11,Standard Loyal
CUST0003703,15,5,8,2,9362.59,3,10,Standard Loyal
CUST0003704,134,3,9,2,4185.29,1,6,Standard Loyal
CUST0003705,46,4,13,3,15523.75,5,12,High-Value Loyal
CUST0003706,26,5,12,3,5745.88,2,10,Standard Loyal
CUST0003707,18,5,13,3,10813.53,4,12,High-Value Loyal
CUST0003708,25,5,8,2,837.6800000000001,1,8,Standard Loyal
CUST0003709,50,4,14,4,14481.82,4,12,High-Value Loyal
CUST0003710,83,4,6,2,5674.4,2,8,Standard Loyal
CUST0003711,37,4,14,4,14858.57,4,12,High-Value Loyal
CUST0003712,200,2,8,2,8513.97,3,7,At-Risk Standard
CUST0003713,33,4,13,3,6976.9400000000005,2,9,Standard Loyal
CUST0003714,26,5,12,3,7336.38,3,11,Standard Loyal
CUST0003715,71,4,16,4,8763.699999999999,3,11,Loyal Frequent
CUST0003716,54,4,11,3,3867.79,1,8,Standard Loyal
CUST0003717,10,5,14,4,23125.94,5,14,Champions
CUST0003718,38,4,10,3,6497.1,2,9,Standard Loyal
CUST0003719,53,4,8,2,1442.38,1,7,Standard Loyal
CUST0003720,29,5,12,3,1509.38,1,9,Standard Loyal
CUST0003721,10,5,12,3,6558.91,2,10,Standard Loyal
CUST0003722,31,4,11,3,6890.13,2,9,Standard Loyal
CUST0003723,26,5,13,3,6422.27,2,10,Standard Loyal
CUST0003724,44,4,9,2,3559.03,1,7,Standard Loyal
CUST0003725,1,5,14,4,6588.8,2,11,Loyal Frequent
CUST0003726,33,4,13,3,5694.15,2,9,Standard Loyal
CUST0003727,6,5,10,3,5849.46,2,10,Standard Loyal
CUST0003728,41,4,7,2,9478.11,3,9,Standard Loyal
CUST0003729,84,4,13,3,21374.29,5,12,High-Value Loyal
CUST0003730,58,4,13,3,6718.070000000001,2,9,Standard Loyal
CUST0003731,0,5,14,4,2894.73,1,10,Loyal Frequent
CUST0003732,0,5,15,4,10617.07,4,13,Champions
CUST0003733,1,5,9,2,2483.4,1,8,Standard Loyal
CUST0003734,11,5,16,4,7067.71,2,11,Loyal Frequent
CUST0003735,8,5,12,3,2293.12,1,9,Standard Loyal
CUST0003736,38,4,11,3,2502.75,1,8,Standard Loyal
CUST0003737,10,5,9,2,3985.75,1,8,Standard Loyal
CUST0003738,107,3,6,2,13518.9,4,9,High-Value Loyal
CUST0003739,12,5,23,5,14117.86,4,14,Champions
CUST0003740,24,5,13,3,15079.46,5,13,High-Value Loyal
CUST0003741,14,5,10,3,5872.429999999999,2,10,Standard Loyal
CUST0003742,45,4,14,4,11391.21,4,12,High-Value Loyal
CUST0003743,83,4,10,3,6597.53,2,9,Standard Loyal
CUST0003744,98,3,14,4,9697.1,3,10,Loyal Frequent
CUST0003745,86,4,7,2,4753.08,2,8,Standard Loyal
CUST0003746,15,5,14,4,11546.33,4,13,Champions
CUST0003747,24,5,11,3,8300.66,3,11,Standard Loyal
CUST0003748,51,4,8,2,4135.21,1,7,Standard Loyal
CUST0003749,35,4,19,5,7893.58,3,12,Loyal Frequent
CUST0003750,15,5,20,5,20389.0,5,15,Champions
CUST0003751,96,3,20,5,9483.01,3,11,Loyal Frequent
CUST0003752,21,5,10,3,5920.07,2,10,Standard Loyal
CUST0003753,30,5,15,4,16249.25,5,14,Champions
CUST0003754,14,5,13,3,11415.18,4,12,High-Value Loyal
CUST0003755,4,5,12,3,5522.26,2,10,Standard Loyal
CUST0003756,79,4,15,4,17980.55,5,13,Champions
CUST0003757,6,5,14,4,9847.74,3,12,Loyal Frequent
CUST0003758,5,5,11,3,3500.52,1,9,Standard Loyal
CUST0003759,22,5,13,3,3376.91,1,9,Standard Loyal
CUST0003760,1,5,7,2,1039.68,1,8,Standard Loyal
CUST0003761,25,5,14,4,3628.66,1,10,Loyal Frequent
CUST0003762,19,5,17,4,4685.54,2,11,Loyal Frequent
CUST0003763,4,5,12,3,6079.11,2,10,Standard Loyal
CUST0003764,48,4,13,3,10292.77,3,10,Standard Loyal
CUST0003765,188,2,7,2,3897.07,1,5,At-Risk Standard
CUST0003766,4,5,13,3,5816.74,2,10,Standard Loyal
CUST0003767,76,4,19,5,7930.79,3,12,Loyal Frequent
CUST0003768,3,5,24,5,18211.4,5,15,Champions
CUST0003769,36,4,10,3,3727.3,1,8,Standard Loyal
CUST0003770,99,3,19,5,5643.07,2,10,Loyal Frequent
CUST0003771,2,5,10,3,2571.66,1,9,Standard Loyal
CUST0003772,71,4,17,4,18731.46,5,13,Champions
CUST0003773,5,5,15,4,12977.25,4,13,Champions
CUST0003774,47,4,10,3,4756.400000000001,2,9,Standard Loyal
CUST0003775,72,4,17,4,8545.58,3,11,Loyal Frequent
CUST0003776,71,4,9,2,6117.13,2,8,Standard Loyal
CUST0003777,15,5,15,4,10378.18,3,12,Loyal Frequent
CUST0003778,3,5,13,3,4992.389999999999,2,10,Standard Loyal
CUST0003779,51,4,10,3,1036.77,1,8,Standard Loyal
CUST0003780,20,5,8,2,3915.55,1,8,Standard Loyal
CUST0003781,72,4,11,3,15483.59,5,12,High-Value Loyal
CUST0003782,30,5,10,3,6542.93,2,10,Standard Loyal
CUST0003783,120,3,7,2,6694.1,2,7,Standard Loyal
CUST0003784,7,5,16,4,18039.010000000002,5,14,Champions
CUST0003785,99,3,10,3,5774.19,2,8,Standard Loyal
CUST0003786,49,4,13,3,8485.18,3,10,Standard Loyal
CUST0003787,4,5,17,4,10078.61,3,12,Loyal Frequent
CUST0003788,7,5,9,2,6770.639999999999,2,9,Standard Loyal
CUST0003789,33,4,20,5,7236.94,3,12,Loyal Frequent
CUST0003790,3,5,13,3,11928.35,4,12,High-Value Loyal
CUST0003791,16,5,18,5,16704.01,5,15,Champions
CUST0003792,86,4,13,3,5158.29,2,9,Standard Loyal
CUST0003793,5,5,13,3,13593.91,4,12,High-Value Loyal
CUST0003794,40,4,13,3,9542.220000000001,3,10,Standard Loyal
CUST0003795,5,5,14,4,10587.24,4,13,Champions
CUST0003796,23,5,15,4,12213.5,4,13,Champions
CUST0003797,68,4,10,3,7310.75,3,10,Standard Loyal
CUST0003798,29,5,8,2,1654.36,1,8,Standard Loyal
CUST0003799,20,5,6,2,5578.15,2,9,Standard Loyal
CUST0003800,29,5,13,3,4493.47,2,10,Standard Loyal
CUST0003801,93,3,6,2,1713.18,1,6,Standard Loyal
CUST0003802,23,5,21,5,11902.14,4,14,Champions
CUST0003803,26,5,8,2,1484.38,1,8,Standard Loyal
CUST0003804,79,4,12,3,10792.13,4,11,High-Value Loyal
CUST0003805,13,5,9,2,5139.79,2,9,Standard Loyal
CUST0003806,121,3,9,2,3327.26,1,6,Standard Loyal
CUST0003807,12,5,20,5,22643.16,5,15,Champions
CUST0003808,27,5,7,2,2341.29,1,8,Standard Loyal
CUST0003809,53,4,12,3,11670.33,4,11,High-Value Loyal
CUST0003810,86,4,17,4,7941.22,3,11,Loyal Frequent
CUST0003811,5,5,14,4,16229.54,5,14,Champions
CUST0003812,60,4,8,2,4039.7400000000002,1,7,Standard Loyal
CUST0003813,114,3,13,3,9311.75,3,9,Standard Loyal
CUST0003814,40,4,11,3,7048.12,2,9,Standard Loyal
CUST0003815,11,5,10,3,3380.96,1,9,Standard Loyal
CUST0003816,28,5,9,2,7228.47,3,10,Standard Loyal
CUST0003817,6,5,13,3,3894.71,1,9,Standard Loyal
CUST0003818,62,4,14,4,20763.73,5,13,Champions
CUST0003819,8,5,13,3,9091.24,3,11,Standard Loyal
CUST0003820,5,5,9,2,6789.91,2,9,Standard Loyal
CUST0003821,88,4,10,3,5233.349999999999,2,9,Standard Loyal
CUST0003822,32,4,19,5,8001.81,3,12,Loyal Frequent
CUST0003823,41,4,12,3,5260.04,2,9,Standard Loyal
CUST0003824,62,4,8,2,4789.49,2,8,Standard Loyal
CUST0003825,71,4,12,3,8559.36,3,10,Standard Loyal
CUST0003826,34,4,19,5,14750.2,4,13,Champions
CUST0003827,15,5,9,2,6145.71,2,9,Standard Loyal
CUST0003828,17,5,13,3,3827.28,1,9,Standard Loyal
CUST0003829,23,5,20,5,14376.56,4,14,Champions
CUST0003830,30,5,17,4,15270.59,5,14,Champions
CUST0003831,60,4,16,4,7440.48,3,11,Loyal Frequent
CUST0003832,26,5,10,3,10635.76,4,12,High-Value Loyal
CUST0003833,46,4,5,2,11730.339999999998,4,10,High-Value Loyal
CUST0003834,66,4,10,3,2805.4700000000003,1,8,Standard Loyal
CUST0003835,180,3,9,2,11553.55,4,9,High-Value Loyal
CUST0003836,85,4,9,2,11558.98,4,10,High-Value Loyal
CUST0003837,51,4,13,3,3941.4900000000002,1,8,Standard Loyal
CUST0003838,15,5,9,2,7209.59,3,10,Standard Loyal
CUST0003839,46,4,8,2,13716.6,4,10,High-Value Loyal
CUST0003840,57,4,13,3,3262.5699999999997,1,8,Standard Loyal
CUST0003841,93,3,10,3,4909.3,2,8,Standard Loyal
CUST0003842,151,3,13,3,4821.78,2,8,Standard Loyal
CUST0003843,59,4,11,3,9748.87,3,10,Standard Loyal
CUST0003844,39,4,9,2,2227.73,1,7,Standard Loyal
CUST0003845,20,5,13,3,15963.63,5,13,High-Value Loyal
CUST0003846,99,3,11,3,2026.79,1,7,Standard Loyal
CUST0003847,115,3,10,3,9911.710000000001,3,9,Standard Loyal
CUST0003848,31,4,10,3,16648.65,5,12,High-Value Loyal
CUST0003849,73,4,9,2,3962.34,1,7,Standard Loyal
CUST0003850,21,5,6,2,542.32,1,8,Standard Loyal
CUST0003851,49,4,11,3,7187.820000000001,3,10,Standard Loyal
CUST0003852,0,5,13,3,6683.39,2,10,Standard Loyal
CUST0003853,50,4,16,4,16160.97,5,13,Champions
CUST0003854,18,5,15,4,16533.18,5,14,Champions
CUST0003855,24,5,10,3,1541.27,1,9,Standard Loyal
CUST0003856,15,5,11,3,20156.329999999998,5,13,High-Value Loyal
CUST0003857,57,4,9,2,6262.77,2,8,Standard Loyal
CUST0003858,113,3,12,3,8575.59,3,9,Standard Loyal
CUST0003859,22,5,16,4,10813.449999999999,4,13,Champions
CUST0003860,24,5,9,2,12608.26,4,11,High-Value Loyal
CUST0003861,62,4,13,3,5244.639999999999,2,9,Standard Loyal
CUST0003862,33,4,11,3,10881.289999999999,4,11,High-Value Loyal
CUST0003863,7,5,12,3,12034.73,4,12,High-Value Loyal
CUST0003864,18,5,7,2,8682.2,3,10,Standard Loyal
CUST0003865,3,5,12,3,4517.73,2,10,Standard Loyal
CUST0003866,14,5,20,5,7145.88,2,12,Loyal Frequent
CUST0003867,22,5,7,2,6681.16,2,9,Standard Loyal
CUST0003868,41,4,8,2,13392.66,4,10,High-Value Loyal
CUST0003869,56,4,12,3,4080.21,1,8,Standard Loyal
CUST0003870,23,5,9,2,1085.88,1,8,Standard Loyal
CUST0003871,66,4,15,4,7908.53,3,11,Loyal Frequent
CUST0003872,85,4,12,3,3482.8799999999997,1,8,Standard Loyal
CUST0003873,135,3,10,3,15506.47,5,11,High-Value Loyal
CUST0003874,87,4,7,2,6447.29,2,8,Standard Loyal
CUST0003875,6,5,10,3,3707.94,1,9,Standard Loyal
CUST0003876,22,5,8,2,3070.1200000000003,1,8,Standard Loyal
CUST0003877,15,5,14,4,18972.100000000002,5,14,Champions
CUST0003878,202,2,5,2,372.86,1,5,At-Risk Standard
CUST0003879,64,4,10,3,6515.97,2,9,Standard Loyal
CUST0003880,3,5,14,4,8259.37,3,12,Loyal Frequent
CUST0003881,57,4,16,4,14640.17,4,12,High-Value Loyal
CUST0003882,13,5,17,4,19422.16,5,14,Champions
CUST0003883,12,5,13,3,10581.99,3,11,Standard Loyal
CUST0003884,28,5,11,3,8056.14,3,11,Standard Loyal
CUST0003885,110,3,14,4,5662.26,2,9,Loyal Frequent
CUST0003886,24,5,20,5,9951.28,3,13,Champions
CUST0003887,125,3,15,4,10774.33,4,11,High-Value Loyal
CUST0003888,6,5,14,4,8259.52,3,12,Loyal Frequent
CUST0003889,13,5,9,2,11528.18,4,11,High-Value Loyal
CUST0003890,15,5,15,4,6096.58,2,11,Loyal Frequent
CUST0003891,87,4,13,3,13723.72,4,11,High-Value Loyal
CUST0003892,82,4,12,3,8047.2,3,10,Standard Loyal
CUST0003893,59,4,10,3,7495.0199999999995,3,10,Standard Loyal
CUST0003894,28,5,15,4,5858.86,2,11,Loyal Frequent
CUST0003895,46,4,12,3,3075.8199999999997,1,8,Standard Loyal
CUST0003896,93,3,16,4,10255.39,3,10,Loyal Frequent
CUST0003897,8,5,10,3,7115.24,2,10,Standard Loyal
CUST0003898,35,4,11,3,5106.86,2,9,Standard Loyal
CUST0003899,13,5,10,3,4868.63,2,10,Standard Loyal
CUST0003900,49,4,14,4,9371.539999999999,3,11,Loyal Frequent
CUST0003901,9,5,14,4,4408.45,2,11,Loyal Frequent
CUST0003902,68,4,15,4,4572.98,2,10,Loyal Frequent
